repo,sha,date,file,loc,warns_dup,warns_em,churn_14d,age_days
click,db909671eaef0ce67332a051bb1396a661c65cff,2018-08-13T16:06:10+00:00,click/formatting.py,256,2,0,0,1569
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/utils.py,416,0,1,24,1600
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/_compat.py,697,6,7,8,1600
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/termui.py,602,0,1,6,1600
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/testing.py,374,2,2,0,1597
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/_unicodefun.py,123,0,0,12,1043
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/core.py,1853,0,0,5,1603
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/parser.py,426,0,0,23,1600
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/_termui_impl.py,586,0,0,75,1571
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/_winconsole.py,273,0,1,52,1042
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,setup.py,57,0,0,75,1603
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/__init__.py,99,0,0,26,1600
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/types.py,668,6,0,0,1600
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/exceptions.py,235,2,0,0,1600
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/formatting.py,256,2,0,0,1600
click,111a4c27234d324503e57fc83964ad59ad9bb567,2018-09-13T09:19:57-07:00,click/_bashcomplete.py,289,0,0,8,1568
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/parser.py,426,0,0,23,1610
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/_termui_impl.py,619,0,0,16,1581
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/_winconsole.py,305,0,1,52,1052
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/utils.py,440,0,1,0,1610
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,setup.py,57,0,0,75,1612
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/__init__.py,99,0,0,26,1610
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/_compat.py,698,6,7,8,1610
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/termui.py,606,0,1,2,1610
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/types.py,668,6,0,0,1610
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/exceptions.py,235,2,0,0,1610
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/testing.py,374,2,2,0,1607
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/_unicodefun.py,123,0,0,12,1052
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/formatting.py,256,2,0,0,1610
click,6c0d58591fcb2283400928909c3db36813609726,2018-09-22T16:59:06-07:00,click/_bashcomplete.py,289,0,0,8,1577
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/utils.py,440,0,1,0,2122
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/_compat.py,744,6,7,216,2122
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/termui.py,612,0,1,19,2122
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/testing.py,377,2,2,0,2119
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/core.py,1893,0,0,24,2124
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/parser.py,427,0,0,9,2122
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/_termui_impl.py,638,0,0,38,2093
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/_winconsole.py,321,0,1,13,1564
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,setup.py,44,0,0,15,2124
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/__init__.py,97,0,0,6,2122
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/types.py,677,6,0,0,2122
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/exceptions.py,235,2,0,13,2122
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/formatting.py,256,2,0,16,2122
click,7817ae6701767a73c608e00874115cb409591f8b,2020-02-16T17:31:04-08:00,click/_bashcomplete.py,293,0,0,12,2089
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/utils.py,440,0,1,0,2122
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/_compat.py,750,6,7,216,2122
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/termui.py,612,0,1,19,2122
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/testing.py,377,2,2,0,2119
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/core.py,1894,0,0,17,2124
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/parser.py,427,0,0,9,2122
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/_termui_impl.py,638,0,0,38,2093
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/_winconsole.py,321,0,1,13,1564
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,setup.py,44,0,0,15,2124
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/__init__.py,97,0,0,6,2122
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/types.py,677,6,0,0,2122
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/exceptions.py,235,2,0,0,2122
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/formatting.py,256,2,0,16,2122
click,fb880d742d3670c9dc0c099bbc95051a1b381747,2020-02-16T19:48:32-08:00,click/_bashcomplete.py,293,0,0,12,2089
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/utils.py,440,0,1,0,2127
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/inout/setup.py,15,0,0,16,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/imagepipe/setup.py,16,0,0,17,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/complex/complex/commands/cmd_init.py,13,0,0,10,2102
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/_termui_impl.py,638,0,0,36,2098
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/naval/setup.py,15,0,0,16,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/complex/complex/cli.py,65,0,0,27,2102
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/complex/complex/commands/cmd_status.py,10,0,0,9,2102
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/termui/setup.py,17,0,0,14,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/validation/validation.py,44,0,0,38,2099
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/bashcompletion/setup.py,15,0,0,16,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/testing.py,377,2,2,0,2125
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/repo/setup.py,15,0,0,16,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/imagepipe/imagepipe.py,266,0,0,129,2020
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/termui/termui.py,156,0,0,130,2098
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/_compat.py,770,4,7,4,2127
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/termui.py,621,0,1,0,2127
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/colors/setup.py,17,0,0,14,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/bashcompletion/bashcompletion.py,45,0,0,22,648
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,docs/conf.py,52,0,0,4,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/aliases/aliases.py,135,0,0,51,2099
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/complex/setup.py,15,0,0,16,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/repo/repo.py,151,0,0,117,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,setup.py,44,0,0,24,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/__init__.py,97,0,0,6,2127
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/exceptions.py,248,2,0,0,2127
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/formatting.py,256,2,0,16,2127
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/_bashcomplete.py,293,0,0,93,2095
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/colors/colors.py,28,0,0,36,2098
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/core.py,1896,0,0,15,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/aliases/setup.py,15,0,0,16,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/parser.py,427,0,0,9,2127
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/inout/inout.py,30,0,0,4,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/naval/naval.py,70,0,0,60,2114
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/_winconsole.py,321,0,1,13,1570
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,examples/validation/setup.py,15,0,0,16,2130
click,98a55ab1de06ee959d494d2b7ba11a5699921255,2020-02-22T13:54:50-08:00,click/types.py,677,6,0,2,2127
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/_winconsole.py,368,3,1,8,1583
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/_unicodefun.py,130,0,0,58,1583
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/__init__.py,79,0,0,6,2140
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,examples/bashcompletion/bashcompletion.py,45,0,0,6,661
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,examples/aliases/aliases.py,142,0,0,8,2112
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/_bashcomplete.py,375,0,0,4,2108
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,examples/repo/repo.py,166,0,0,22,2143
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/formatting.py,279,2,0,14,2140
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,examples/complex/complex/cli.py,62,0,0,4,2115
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/termui.py,681,0,1,28,2140
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/exceptions.py,254,2,0,41,2140
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/parser.py,428,0,0,16,2140
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/core.py,2041,0,0,150,2143
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/types.py,743,12,0,99,2140
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,examples/validation/validation.py,52,0,0,10,2112
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,examples/colors/colors.py,42,0,0,8,2111
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/decorators.py,333,0,0,4,2140
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/_compat.py,792,4,7,16,2140
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/utils.py,455,0,1,14,2140
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/_termui_impl.py,659,0,0,34,2112
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,examples/imagepipe/imagepipe.py,291,0,0,55,2033
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,examples/termui/termui.py,170,0,0,12,2111
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,examples/naval/naval.py,72,0,0,10,2127
click,a1de45c1aa4bd87c6516755de61b7ca52e135462,2020-03-06T14:42:50-08:00,src/click/testing.py,383,2,2,50,2138
click,567929f6179c0e9a0b0fbf1237d6e1264f04fa1c,2020-03-09T08:17:10-07:00,src/click/_winconsole.py,370,3,1,0,1585
click,567929f6179c0e9a0b0fbf1237d6e1264f04fa1c,2020-03-09T08:17:10-07:00,src/click/__init__.py,79,0,0,4,2143
click,567929f6179c0e9a0b0fbf1237d6e1264f04fa1c,2020-03-09T08:17:10-07:00,src/click/types.py,762,18,0,0,2143
click,567929f6179c0e9a0b0fbf1237d6e1264f04fa1c,2020-03-09T08:17:10-07:00,src/click/formatting.py,283,2,0,0,2143
click,567929f6179c0e9a0b0fbf1237d6e1264f04fa1c,2020-03-09T08:17:10-07:00,src/click/_compat.py,790,4,7,0,2143
click,567929f6179c0e9a0b0fbf1237d6e1264f04fa1c,2020-03-09T08:17:10-07:00,src/click/testing.py,382,2,2,0,2140
click,567929f6179c0e9a0b0fbf1237d6e1264f04fa1c,2020-03-09T08:17:10-07:00,src/click/utils.py,455,0,1,0,2143
click,567929f6179c0e9a0b0fbf1237d6e1264f04fa1c,2020-03-09T08:17:10-07:00,src/click/termui.py,695,0,1,0,2143
click,567929f6179c0e9a0b0fbf1237d6e1264f04fa1c,2020-03-09T08:17:10-07:00,src/click/exceptions.py,253,2,0,2,2143
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/_winconsole.py,370,3,1,94,1627
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/_unicodefun.py,131,0,0,69,1628
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/__init__.py,79,0,0,8,2185
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,examples/bashcompletion/bashcompletion.py,45,0,0,6,706
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,docs/conf.py,50,0,0,5,2188
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/_textwrap.py,37,0,0,2,2150
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,examples/aliases/aliases.py,142,0,0,14,2157
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/_bashcomplete.py,375,0,0,10,2153
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,examples/complex/complex/commands/cmd_init.py,13,0,0,2,2160
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,examples/repo/repo.py,166,0,0,20,2188
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/formatting.py,283,2,0,16,2185
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,examples/complex/complex/cli.py,64,0,0,8,2160
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/termui.py,695,0,1,51,2185
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/exceptions.py,253,2,0,58,2185
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/parser.py,432,0,0,27,2185
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/core.py,2087,0,0,155,2188
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/types.py,762,18,0,120,2185
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,examples/validation/validation.py,52,0,0,16,2157
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,examples/colors/colors.py,44,0,0,10,2156
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/decorators.py,333,0,0,10,2185
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/_compat.py,790,4,7,561,2185
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/utils.py,455,0,1,95,2185
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/_termui_impl.py,678,0,0,98,2156
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,examples/imagepipe/imagepipe.py,294,0,0,48,2078
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,examples/termui/termui.py,170,0,0,17,2156
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,examples/naval/naval.py,72,0,0,10,2172
click,5cddd7f652a885c16e2e9154ab242f6730c3ea92,2020-04-20T07:12:52-07:00,src/click/testing.py,382,2,2,80,2182
click,951babf84c3ae45a36f524eab9d8399136c8e245,2020-05-23T16:06:45-07:00,src/click/_winconsole.py,308,3,1,0,1661
click,951babf84c3ae45a36f524eab9d8399136c8e245,2020-05-23T16:06:45-07:00,src/click/types.py,726,12,0,0,2218
click,951babf84c3ae45a36f524eab9d8399136c8e245,2020-05-23T16:06:45-07:00,src/click/formatting.py,279,2,0,0,2218
click,951babf84c3ae45a36f524eab9d8399136c8e245,2020-05-23T16:06:45-07:00,src/click/_compat.py,611,2,4,0,2218
click,951babf84c3ae45a36f524eab9d8399136c8e245,2020-05-23T16:06:45-07:00,src/click/testing.py,362,2,2,0,2216
click,951babf84c3ae45a36f524eab9d8399136c8e245,2020-05-23T16:06:45-07:00,src/click/utils.py,440,0,1,0,2218
click,951babf84c3ae45a36f524eab9d8399136c8e245,2020-05-23T16:06:45-07:00,src/click/termui.py,688,0,1,0,2218
click,951babf84c3ae45a36f524eab9d8399136c8e245,2020-05-23T16:06:45-07:00,src/click/exceptions.py,233,2,0,0,2218
click,951babf84c3ae45a36f524eab9d8399136c8e245,2020-05-23T16:06:45-07:00,src/click/_bashcomplete.py,371,0,0,6,2186
click,9cfa961deed93af69ab43b679f0a0308fd518ecc,2020-06-11T13:14:40-07:00,src/click/_winconsole.py,308,3,1,0,1679
click,9cfa961deed93af69ab43b679f0a0308fd518ecc,2020-06-11T13:14:40-07:00,src/click/core.py,2070,0,0,9,2240
click,9cfa961deed93af69ab43b679f0a0308fd518ecc,2020-06-11T13:14:40-07:00,src/click/types.py,726,12,0,0,2237
click,9cfa961deed93af69ab43b679f0a0308fd518ecc,2020-06-11T13:14:40-07:00,src/click/decorators.py,331,0,0,286,2237
click,9cfa961deed93af69ab43b679f0a0308fd518ecc,2020-06-11T13:14:40-07:00,src/click/formatting.py,279,2,0,0,2237
click,9cfa961deed93af69ab43b679f0a0308fd518ecc,2020-06-11T13:14:40-07:00,src/click/_compat.py,611,2,4,0,2237
click,9cfa961deed93af69ab43b679f0a0308fd518ecc,2020-06-11T13:14:40-07:00,src/click/testing.py,362,2,2,0,2234
click,9cfa961deed93af69ab43b679f0a0308fd518ecc,2020-06-11T13:14:40-07:00,src/click/utils.py,440,0,1,0,2237
click,9cfa961deed93af69ab43b679f0a0308fd518ecc,2020-06-11T13:14:40-07:00,src/click/termui.py,688,0,1,5,2237
click,9cfa961deed93af69ab43b679f0a0308fd518ecc,2020-06-11T13:14:40-07:00,src/click/exceptions.py,233,2,0,0,2237
click,a3661dacb612de532cbc8ee8e764f38cbc159ca0,2020-07-16T08:23:20+00:00,src/click/_winconsole.py,308,3,1,0,1714
click,a3661dacb612de532cbc8ee8e764f38cbc159ca0,2020-07-16T08:23:20+00:00,src/click/types.py,726,12,0,0,2272
click,a3661dacb612de532cbc8ee8e764f38cbc159ca0,2020-07-16T08:23:20+00:00,src/click/decorators.py,375,2,0,0,2272
click,a3661dacb612de532cbc8ee8e764f38cbc159ca0,2020-07-16T08:23:20+00:00,src/click/formatting.py,279,2,0,0,2272
click,a3661dacb612de532cbc8ee8e764f38cbc159ca0,2020-07-16T08:23:20+00:00,src/click/_compat.py,611,2,4,0,2272
click,a3661dacb612de532cbc8ee8e764f38cbc159ca0,2020-07-16T08:23:20+00:00,src/click/testing.py,362,2,2,0,2269
click,a3661dacb612de532cbc8ee8e764f38cbc159ca0,2020-07-16T08:23:20+00:00,src/click/utils.py,440,0,1,0,2272
click,a3661dacb612de532cbc8ee8e764f38cbc159ca0,2020-07-16T08:23:20+00:00,src/click/termui.py,691,0,1,0,2272
click,a3661dacb612de532cbc8ee8e764f38cbc159ca0,2020-07-16T08:23:20+00:00,src/click/exceptions.py,233,2,0,0,2272
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/_winconsole.py,308,3,1,2,1727
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/parser.py,431,0,0,4,2285
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/core.py,2079,0,0,234,2287
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/types.py,726,12,0,38,2285
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/decorators.py,375,2,0,0,2285
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/_compat.py,611,2,4,0,2285
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/utils.py,440,0,1,49,2285
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/_termui_impl.py,667,0,0,50,2256
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/formatting.py,279,2,0,0,2285
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/testing.py,362,2,2,41,2282
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/termui.py,691,0,1,31,2285
click,233d389fbf9889038fc08e00ebd8b234954d8c9f,2020-07-29T08:24:10+00:00,src/click/exceptions.py,233,2,0,17,2285
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/_winconsole.py,308,3,1,0,1914
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/globals.py,47,0,0,2,2028
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/core.py,2600,1,0,0,2475
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/shell_completion.py,541,4,0,0,120
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/decorators.py,375,2,0,0,2472
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/formatting.py,279,2,0,0,2472
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/_compat.py,611,2,4,0,2472
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/testing.py,397,2,2,0,2469
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/utils.py,492,0,1,0,2472
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/termui.py,741,0,1,0,2472
click,082784793f114a2a1d9846990b14c8aeade6f2a7,2021-02-01T09:52:43+00:00,src/click/exceptions.py,232,2,0,0,2472
click,cc54113894d97a188e9be3c2febe3b199d46ae15,2021-02-08T12:41:31-08:00,src/click/_winconsole.py,308,3,1,69,1921
click,cc54113894d97a188e9be3c2febe3b199d46ae15,2021-02-08T12:41:31-08:00,examples/colors/setup.py,17,0,0,6,2482
click,cc54113894d97a188e9be3c2febe3b199d46ae15,2021-02-08T12:41:31-08:00,setup.py,3,0,0,2,2482
click,cc54113894d97a188e9be3c2febe3b199d46ae15,2021-02-08T12:41:31-08:00,src/click/formatting.py,279,2,0,8,2479
click,cc54113894d97a188e9be3c2febe3b199d46ae15,2021-02-08T12:41:31-08:00,src/click/termui.py,741,0,1,76,2479
